0.00315871,0.0209469,0.101798,0.0386843,0.0516524,-0.0221181,0.0294334,-0.0699678,0.0785828,-0.0621725
-0.00518672,0.151847,-0.195343,0.236509,0.646275,-0.449588,0.184602,0.0829685,0.335522,-0.0367303
0.00232139,-0.0106593,0.0791993,0.0112816,0.0019967,-0.0130865,-0.0170582,-0.0231295,0.0925194,-0.0216718
0.13582,-0.0552916,0.0755509,-0.0982325,0.00225658,-0.0285762,0.0909717,0.0342743,-0.122504,-0.0284569
0.000593997,0.0107363,0.0747361,0.0025669,0.0125116,-0.0403489,-0.0287887,0.0211126,0.0848446,-0.00572506
0.0521101,-0.0613706,0.0523755,0.0194411,-0.0285048,-0.0113552,-0.0673062,0.0313739,0.0290455,-0.0104432
0.205472,-0.0982876,-0.0581569,-0.0510854,-0.0802536,0.0537533,-0.0811776,0.0360446,0.0322605,0.0466829
0.00443934,-0.011096,0.0782763,0.01356,0.030432,-0.0199948,-0.0232231,-0.013885,0.0566,-0.0012591
0.105034,0.0661164,-0.226314,-0.0811842,0.668849,-0.0304032,-0.124798,-0.0196007,-0.189764,0.511677
0.757339,-0.369547,-0.23276,-0.0222723,-0.480168,0.328882,0.752164,-0.0953252,-0.260732,-0.372797
0.00555445,-0.0600558,-0.0139191,0.0443438,0.0423204,-0.0322528,-0.0536821,0.10161,0.0639683,0.0210745
-6.9605e-05,-0.0731148,-0.04844,0.0357201,0.0461151,-0.02847,-0.107124,0.141704,0.045882,0.0522641
-0.000340034,-0.0460733,0.0455735,0.00635902,0.0816309,-0.0295067,-0.00894449,0.01209,0.0831301,0.00474157
0.2691,-0.126237,-0.978388,0.446539,-0.0239356,0.147999,0.479649,0.364522,-0.329878,-0.244761
0.00203143,-0.0516688,0.0605661,-0.0415677,0.0426685,-0.00680521,0.0175878,-0.00850254,-0.00155045,-0.0020945
0.104146,-0.0707429,-0.0188802,-0.0155237,-0.0302982,-0.0224546,-0.0377684,0.0801203,0.0138212,0.00368751
0.0246424,-0.0621991,-0.0182122,0.0163651,-0.00426716,-0.00493664,-0.044369,0.0671659,0.021462,0.00960634
-0.000140496,0.0455496,0.219122,-0.0223483,-0.0391981,-0.0227431,0.0182057,-0.0496545,0.0946655,-0.0779667
0.000906613,-0.0785172,-0.0508473,-0.0125679,0.0300511,0.044448,-0.0540578,0.055165,0.0980682,0.010803
-0.00662067,0.133643,0.0157044,0.280229,0.04575,-0.0678872,0.10974,-0.10786,0.179109,-0.192132
4.65709e-06,-0.0403798,0.0245875,0.0231114,0.00965661,0.0152129,-0.0156898,-0.0112182,0.0656263,-0.0254002
0.0952941,-0.0691943,-0.0436173,0.0777727,-0.0528082,0.0434319,-0.00673444,-0.0377549,0.00971862,-0.0128444
0.00028151,-0.0451974,-0.0115701,0.0148677,0.0878488,-0.0177143,-0.0383705,0.0594459,0.0672528,0.0146443
0.160623,-0.126655,0.00598837,-0.0642732,-0.0837748,-0.0179568,0.0251032,-0.0986326,0.121147,0.084077
0.168438,-0.0652379,-0.0696234,0.0180791,-0.0543173,0.0309485,0.0680795,0.0543651,-0.0982183,-0.0476514
0.061974,0.185258,-0.262989,-0.156591,-0.100905,0.200173,0.744287,-0.0152181,-0.0935044,-0.213498
-0.105728,0.921853,0.256518,-0.415741,0.332342,-0.221335,0.833845,-0.0859838,0.692966,0.2614
0.00785935,-0.0259576,0.0229335,0.0390151,0.100858,-0.0368892,-0.0168197,-0.0276169,0.120345,0.0253595
-0.000688061,-0.00552768,0.135766,0.0250252,0.0945077,-0.0594073,-0.0509156,-0.00462171,0.134139,-0.0315739
0.0396756,-0.042569,0.025626,0.00317194,-0.0108967,0.0077476,0.0058327,0.00261393,-0.0115705,-0.0139597
-0.000234119,0.00836884,0.0736804,0.0182255,0.0106857,-0.00706772,-0.00107894,-0.0472951,0.066246,-0.0244821
-0.000159603,-0.0194341,0.0503759,-0.00510666,-0.00261518,0.00498468,0.0302551,-0.0383459,0.0500004,-0.017754
0.0908089,-0.0515982,0.0456025,-0.00380921,-0.0522106,-0.00187911,0.0146498,-0.0087877,0.000977108,-0.0302484
0.00431085,-0.0605057,-0.0640514,0.0118716,0.122591,-0.0792271,-0.066934,0.359839,-0.135738,0.0716511
0.000331675,0.00501867,0.1414,0.00185133,-0.00149775,0.00354627,0.0643018,-0.0920844,-0.00043317,-0.0463047
0.00146074,-0.0379328,0.0464902,0.00239132,0.0276595,-0.0323411,-0.0127702,0.0233474,0.0292298,0.00888837
0.00702317,-0.0775992,-0.0100362,-0.073471,0.158491,-0.0328014,0.0425445,0.0329697,0.0737692,0.0652349
-0.0131608,0.0178635,0.380504,0.286104,-0.447314,-0.160781,-0.621752,0.400827,-0.114734,0.355751
0.000968764,-0.0296892,0.0568473,-0.0306109,0.0202369,-0.00716335,0.0196961,-0.0154438,0.0291681,-0.000109231
0.00011452,-0.0147545,0.0613679,0.0145611,0.00855837,0.00376979,0.0488977,-0.0534385,0.0582608,-0.0432132
0.000611473,-0.0592067,0.00226856,-0.0103065,0.0661369,-0.0226194,-0.0164444,0.0440353,0.0816443,0.0204911
0.00365449,-0.00368283,0.082542,0.0040131,0.0201957,0.00021445,0.0263163,-0.0566958,0.0269826,-0.0330331
0.00556108,-0.0262693,0.0673925,-0.01177,-0.000494581,0.00164852,0.000201326,0.00213746,-0.010526,-0.0228868
0.00244895,0.0163388,0.152765,-0.0180944,0.0940579,-0.0375594,0.0253307,-0.0575043,0.17032,-0.0339481
0.00420508,-0.0307133,0.00731055,0.0209881,0.0288316,-0.0219241,-0.0381018,0.0436358,0.0633751,0.00490884
0.00218539,-0.0591655,-0.0123956,-0.0352316,0.0180288,0.0217843,0.0298689,-0.0148451,0.0428867,0.0219993
0.0259642,0.152671,0.349828,-0.0324102,-0.106079,0.106588,0.0529307,-0.270592,0.213294,-0.16798
0.0010705,-0.0393303,0.047406,-0.0144145,0.0500507,-0.00304534,0.00941234,-0.0162237,0.0607188,-0.00242408
0.000516695,-0.0477438,0.104769,0.0208165,0.010342,-0.00220691,-0.0401158,-0.0250793,0.11814,-0.0517197
-0.000223571,-0.00638293,0.0937513,0.0215494,-0.00928865,-0.0162672,0.0155735,-0.0317159,0.0773191,-0.0434053
0.0647043,-0.0516071,0.0644788,-0.0259067,-0.013463,-0.0263457,0.0254298,0.00902809,-0.0162256,-0.025298
0.14119,-0.0384388,0.0721926,0.0602158,-0.124191,-0.0483624,-0.054215,0.0162457,-0.0198114,-9.00073e-05
0.00164926,-0.0832489,-0.0148386,-0.0161065,0.0375357,-0.028402,-0.0563198,0.0861065,0.0835377,0.060127
-0.000421016,-0.0506265,0.00919616,-0.0290454,0.105778,-0.0473426,-0.00465176,0.0889873,0.0335501,0.0430594
0.000227107,-0.200701,-0.0355929,0.0327392,0.170596,-0.116049,-0.0849534,0.27905,0.252548,0.045621
8.21698e-05,-0.0509291,0.0289869,0.0318282,0.0352156,-0.00826021,-0.0550877,0.0169713,0.138199,-0.0302985
-8.29721e-05,-0.0534287,-0.0191393,0.00279358,0.0184428,-0.00109302,-0.00988667,0.0580521,0.0152203,0.00651711
0.00121976,-0.0203527,0.041109,0.0283804,-0.0237275,-0.0117916,-0.0415956,0.0100515,0.0707746,-0.0172676
0.0640701,-0.166884,-0.16847,0.179046,-0.0143754,0.0716807,-0.0976257,0.0827537,0.0369991,0.0169434
-0.000716983,-0.0554441,0.0647072,-0.0498853,0.174416,-0.0196424,0.0430984,-0.0279866,0.0784616,-0.000419235
0.0358651,-0.0542764,0.0123721,-0.00346612,-0.0150384,-0.00208091,-0.0438395,0.0205051,0.0547508,-0.000400794
0.000642798,0.0320858,0.155349,-0.0233955,-0.0282507,-0.00122099,-0.0402725,-0.0292019,0.112997,-0.0893846
0.0345595,-0.0399375,0.263354,-0.600665,1.33051,-0.168942,0.0422702,0.406519,-0.649829,0.348976
0.000317343,-0.0403465,-0.0244402,0.0456348,-0.0101687,-0.0125542,-0.089987,0.0963117,0.0405785,0.00423016
0.0386518,-0.0507949,0.0284728,0.0312715,-0.0384011,0.0105194,-0.0166685,-0.019315,0.0409119,-0.0194908
-0.00018306,-0.0866489,-0.0547609,0.261738,-0.0678705,-0.0779006,-0.0877942,0.0974361,0.170146,0.0128623
0.045975,-0.0666922,0.0273824,-0.0459002,0.00239019,0.00039608,0.0133307,-0.00921661,0.0254963,0.0125655
-0.000117841,-0.0452111,0.0569059,-0.0292418,0.0367958,-0.0103379,0.043958,-0.033716,0.0423317,0.0238171
-0.000304171,-0.0485437,0.150879,-0.0808605,0.089006,-0.0314803,0.0628879,-0.0472443,0.200479,-0.0114851
0.00402836,-0.0514819,0.0665825,0.00335925,0.0402299,0.00775356,0.0892563,-0.074195,0.00220839,-0.0166507
0.245567,-0.0276961,-0.0893253,0.330896,-0.344802,-0.181972,0.0347728,-0.221277,0.0131213,0.245118
0.00879859,-0.112327,-0.0408415,0.0124561,0.249186,-0.0388065,-0.056775,0.157439,0.130892,0.0124239
-0.000868191,0.0450414,0.189379,-0.0301909,-0.0213612,-0.00799466,-0.0170645,-0.0544998,0.0655278,-0.0411154
0.00386016,-0.0140561,0.0408168,0.0177378,0.0102671,-0.010209,0.0115391,-0.0198409,0.0725788,-0.0109865
0.0201391,0.251903,-0.254966,-0.295123,0.783755,0.192019,0.143287,-0.100813,0.098852,-0.345627
0.000521599,-0.0503771,-0.0036193,0.0238534,-0.00210491,-0.00920471,-0.0711677,0.0789888,0.0706479,-0.00692398
0.102413,-0.066018,-0.02417,0.0274025,-0.0571218,-0.046065,-0.0652893,0.0310066,0.0531707,0.0502227
-0.000299143,-0.0172292,0.0832468,0.0105474,0.0295808,0.0273791,0.0350336,-0.101211,0.089539,-0.0435238
-0.0290377,0.851386,0.540556,0.298231,-0.203947,0.0621248,0.144147,0.360634,-0.163663,-0.652824
-0.000541868,-0.0133166,0.1009,-0.0279616,-0.000451638,0.000709396,0.0452348,-0.0772786,0.0976895,-0.0321162
0.00751735,0.0407615,0.216122,-0.0293713,-0.00207701,0.00184934,0.0352136,-0.0306605,-0.0381772,-0.0906851
0.125856,-0.0313468,0.0691971,-0.0499806,-0.0395325,0.0173828,0.0533796,-0.0658271,0.00137819,-0.0728084
0.0348549,-0.270259,0.100613,-0.0430053,0.18461,0.366766,0.778344,-0.607936,0.411861,-0.177171
0.00111425,0.0112546,0.137707,-0.031252,-0.00586738,-0.000876688,-0.0100795,-0.0596121,0.112196,-0.0569771
0.0724146,-0.0558034,0.0524751,-0.0337247,-0.029488,-0.00766708,0.0164381,-0.00746124,0.00330749,-0.00588141
0.215685,-0.202866,-0.274485,0.107928,0.00311266,0.0901598,-0.213783,0.0854248,0.0958397,0.0984218
-0.000303326,-0.0227641,0.0505862,0.00644456,0.0669674,-0.0306017,-0.0386099,0.021232,0.0862386,-0.0011661
0.163796,0.289737,0.447526,0.134436,-0.739234,-0.409107,-0.351795,0.342355,0.186642,-0.00763407
3.02571e-05,-0.0340045,0.0599774,-0.00530241,0.0243314,-0.0211754,-0.0250013,0.0209942,0.045865,-0.0146418
0.00189098,-0.0304773,0.0591644,0.00135051,0.0493453,-0.0296536,0.00630648,0.00595773,0.0485801,-0.0010219
0.114764,-0.0676439,-0.0126659,-0.0200405,-0.0276175,-0.01478,-0.00323662,0.0792884,-0.03876,-0.00441054
1.84954e-05,-0.0500099,0.0216536,-0.00172345,0.0467857,-0.00410403,0.0174597,-0.0104799,0.0482923,0.00670479
0.000469577,-0.0247322,0.0524827,0.0861368,0.0135229,-0.0998674,-0.110395,0.216058,0.107638,-0.0581084
0.0122824,-0.0477401,0.00133558,0.00915598,-0.00876502,0.0113511,-0.0063479,0.00857123,0.023755,0.00130298
0.000180438,-0.0195189,0.0395764,-0.00467298,0.0041176,0.008896,-0.0131728,-0.00511861,0.0421842,-0.0345456
0.0450275,-0.097664,-0.346466,0.131278,-0.106818,-0.0232475,-0.44672,0.199293,0.126594,0.523441
-8.18808e-06,-0.014648,0.0872427,-0.0290854,0.0112978,-0.010833,0.0146269,-0.0458602,0.0672437,-0.00814525
0.168966,-0.402565,-0.389135,0.00716713,-0.271937,1.32148,0.311969,0.188137,-0.0114274,-0.0508395
-0.000741346,0.0594926,0.123383,0.0819163,0.0198247,0.0216072,0.0174989,-0.0946044,0.0415218,-0.111658
0.0327646,-0.0385422,0.0212015,-0.00752742,-0.00903712,0.0121589,-0.0127065,0.0116832,0.00394029,-0.0112254
0.331461,-0.147925,-0.218,-0.039854,-0.0704279,-0.022726,-0.121548,0.056823,0.0826093,0.154047
0.0312436,-0.0392404,0.0493173,-0.0362435,-0.0109127,-0.00830472,0.009702,-0.00975881,0.024723,-0.00608547
-0.00208348,0.0889715,0.20913,0.0495269,0.0586206,-0.101457,0.0595587,-0.156631,0.115472,0.134969
0.0281772,-0.0447312,0.0180874,-0.00177994,-0.00940403,0.00704988,-0.0137832,0.0141213,0.0148585,-0.00880634
0.0460312,-0.0266194,0.227936,-0.0461365,0.020726,0.00184844,-0.104327,0.0432026,-0.0531629,-0.105119
0.00244581,0.0705835,0.157847,0.153088,-0.0454019,-0.0511621,0.0337015,-0.0929107,0.0467719,-0.123396
-0.00672319,0.391699,0.397308,0.129958,0.333352,0.0626529,-0.0816655,-0.27812,-0.0573291,-0.11149
0.15288,0.11097,0.322982,0.764646,-0.219153,0.700763,-0.322622,-0.352324,0.450411,-0.0155137
0.104083,-0.166402,-0.748724,0.404994,-0.474355,0.99649,0.387785,-0.203098,-0.152065,0.0615047
0.00397234,-0.0149479,-0.0414659,0.0646495,0.0680861,-0.0521783,-0.050067,0.0938528,0.10244,0.0208798
-0.000337828,-0.0053046,0.141627,-0.00702893,0.00460622,0.0276625,0.0533574,-0.100815,0.00552271,-0.0530678
0.00465086,0.000631479,0.0647916,0.0531497,0.00192427,-0.0515957,-0.0563759,0.0414639,0.0586776,-0.0120484
0.000185922,-0.0271288,0.0236806,-0.00038254,0.0115878,-0.00546298,-0.0075105,-0.0043901,0.0387515,0.0062508
-0.000112697,-0.0322101,0.0607103,-0.0133099,0.0114606,0.00920143,0.0462161,-0.039222,0.0212751,-0.0371543
0.204806,-0.0743111,0.070905,-0.122092,-0.0350906,-0.0790519,0.0805335,0.00356964,-0.0340911,-0.011272
0.060653,-0.0593267,0.0200497,-0.0377522,-0.0131267,0.00317961,0.00806171,-0.00674822,0.0371055,-0.0063599
-0.00020679,-0.0440395,0.0826405,-0.036899,0.0205965,-0.0164495,0.0119833,-0.0173167,0.00660783,0.00918514
-0.00343035,-0.00691497,0.0012745,0.015621,0.353973,0.0357112,-0.116664,0.0573761,0.502681,-0.180817
-0.000740858,-0.0557572,0.0894953,-0.0703614,0.0432949,0.00283345,0.10032,-0.114956,0.0280343,0.0257743
0.00333038,-0.0313642,0.0411568,0.014241,0.0136875,0.00615289,0.0247751,-0.026794,0.0361685,-0.0197854
0.388265,-0.0169262,-0.0951027,-0.419965,-0.338001,0.530244,-0.0935117,-0.127798,0.396632,-0.218443
0.00172682,-0.0718143,-0.0057827,-0.056702,0.0663406,-0.0101741,-0.0381352,0.194748,-0.0519193,0.00389708
0.10767,0.576464,-0.227942,-0.399631,0.24793,0.0159564,0.154461,-0.0369401,-0.123479,0.580165
-0.00147125,0.0400108,0.228616,0.022871,-0.0595814,0.0250251,0.0851906,-0.175044,0.141962,-0.125617
0.0292646,-0.021347,0.0639382,0.00225771,-0.0551101,0.0325827,0.00670999,-0.0446629,0.0536044,-0.0617215
6.41979e-05,-0.0531914,-0.000290137,-0.00287049,0.0363368,-0.0182733,-0.0221957,0.0602013,0.0263785,0.0181222
-0.00350397,0.0595644,-0.0914429,0.335278,0.11765,-0.220401,-0.00421588,0.0848639,0.107363,0.0549463
1.59095e-05,-0.0399619,0.023188,0.0199692,0.000386814,-0.0135447,-0.0564594,0.0347288,0.0576727,-0.00572353
0.046425,-0.0411755,0.0182164,0.0293284,-0.0497824,-0.0225737,-0.0640905,0.0498901,0.0378319,0.00040411
0.00159474,-0.0299466,0.0326384,0.0138124,0.0189652,-0.0157973,-0.0177102,0.0208239,0.0500531,-0.0100945
0.00341929,0.0359734,0.26298,-0.0437001,-0.0498438,0.0204072,0.144328,-0.222922,0.0844245,-0.0258756
0.182043,0.0682367,-0.0850541,-0.0405165,0.00158393,0.279188,0.309942,-0.0564549,-0.100924,0.190275
0.0214488,-0.0456745,0.0134743,-0.023874,0.0127543,-0.00949762,0.0334716,0.0570557,-0.0350762,-0.0189874
-6.20603e-06,0.0129676,0.0643041,0.0534717,-0.0173875,0.00123189,-0.0456328,-0.0228428,0.0814816,-0.0583297
0.0374045,-0.0660699,-0.0152087,0.00593448,-0.00730077,0.0460741,-0.0104074,-0.0191519,0.0538576,-0.0182628
0.0214819,-0.121263,-0.0518152,-0.000902892,0.195945,-0.075181,-0.085913,0.275839,0.074031,0.0454725
0.0481483,-0.0378711,0.0528227,-0.0404297,-0.0243125,0.0292767,-0.0130954,-0.0390801,0.080286,-0.0501069
0.00207154,-0.0367141,0.00750014,0.0646856,0.00532228,-0.0191356,-0.0429154,0.0275981,0.0752624,-0.0239197
0.00219926,-0.0338509,0.0135707,0.0462947,-0.0145479,-0.00715248,-0.0265705,0.029683,0.0460623,-0.022465
0.0376017,-0.478487,0.46487,-0.0266363,0.381607,-0.391272,-0.147246,-0.567284,0.229447,0.608982
-0.000120095,-0.0384189,-0.00564164,-0.0101378,0.0309563,0.00211921,-0.0178053,0.0274197,0.0586126,0.00533636
0.00322382,-0.0501367,0.00155982,-0.0256369,0.0419421,-0.00112236,0.018035,0.00728982,0.0173828,0.0322739
-0.040456,0.515048,-0.371147,0.133562,1.07534,0.770018,-0.234282,0.013077,-0.253461,1.16985
0.0193751,0.155951,-0.0660875,0.271612,-0.186981,-0.318294,-0.177115,0.234984,0.38862,0.090635
0.054005,-0.0323729,0.055192,-0.0131207,-0.0289661,0.022727,0.0105852,-0.0625795,0.0363848,-0.0380119
0.000560452,-0.0553893,-0.00770875,-0.016543,0.00772762,0.0116797,-0.0242707,0.0255643,0.0510892,0.0256408
-9.80754e-05,-0.065716,-0.0225097,0.0198454,0.0408191,-0.0370785,-0.065388,0.120012,0.041758,0.0439998
0.21292,-0.0436993,0.0260961,-0.0255885,-0.0852654,-0.0145048,0.0664375,0.00133506,-0.105916,-0.0257174
0.0348195,-0.0495959,0.0671391,-0.0351664,0.016797,-0.0132441,-0.00171429,0.00749943,0.00391355,-0.0242663
0.00168017,-0.030131,0.0426622,0.00107123,-0.0150529,0.00274124,0.0112146,-0.00808568,0.0288563,-0.0262276
0.0378397,-0.0329754,0.0390843,-0.00331351,-0.0229651,0.00701577,-0.00801988,-0.00684154,0.0303425,-0.0355919
-0.0609175,0.0237281,0.595215,0.341304,0.152172,0.0050079,0.271364,-0.41567,0.00507312,-0.351588
0.00148933,0.0347547,0.218174,-0.00351117,-0.0548436,-0.00973407,-0.0630931,-0.0412435,0.135996,-0.0868125
0.0450733,-0.0251264,0.0185516,0.0203701,-0.0688903,0.0316304,0.0277876,-0.0423502,0.0360667,-0.0370505
0.0325556,-0.0717837,-0.0224484,-0.0388155,-0.0264622,0.0558236,0.0145201,-0.0360382,0.0976297,-0.000760306
-0.000171003,0.0102969,0.0456158,0.0444717,0.0300763,-0.0217165,0.037469,-0.0509932,0.102938,-0.0123704
0.0050588,-0.116834,0.0685061,-0.059256,0.228593,-0.0527526,0.0615845,0.021072,0.162786,0.00385189
0.022262,-0.0391476,0.0108188,0.0473109,-0.0210613,0.00481154,-0.0447555,0.0189137,0.0255352,-0.0201779
0.936743,-0.235194,1.01995,0.0636399,-0.633562,0.0163324,0.0857806,-0.0527858,-0.579393,-0.617222
0.0556293,0.0658412,0.18698,-0.129576,0.350572,0.238552,-0.00956105,-0.168246,-0.150494,-0.0574866
0.0115101,-0.0167355,0.15012,0.00732724,-0.0453591,0.0176608,-0.0461985,-0.0467719,0.0513154,-0.076807
-0.000552197,0.0114467,0.120061,0.0159299,0.00592657,-0.0443543,0.0061688,-0.0309428,0.0876929,-0.0366161
-0.000962502,0.0236121,0.198148,-0.0393283,-0.00506349,-0.00821645,-0.0168883,-0.0535404,0.101108,-0.0662303
0.04677,0.602079,0.0311004,0.459618,0.715899,-0.930139,-0.0767564,0.490209,0.0333598,0.148716
0.0810228,-0.0538352,0.041174,-0.013208,-0.022537,0.00105593,0.0297833,-0.00644677,-0.0269234,-0.0249601
0.0041616,-0.0662969,-0.00583595,0.00617265,0.00731234,0.041006,0.0476847,-0.0526095,0.0373571,-0.0148977
-0.000144423,0.0707732,0.253236,-0.0429361,0.208041,-0.0278558,0.0835637,-0.173533,0.112015,-0.0894647
0.223338,-0.0639115,0.167595,-0.0170538,-0.0623211,-0.0377501,0.0578676,-0.0647878,-0.103335,-0.0957544
0.0325576,-0.0476777,0.0221306,0.0359834,-0.026671,0.00089202,-0.0209157,0.0296524,0.00408873,-0.025089
0.0810471,-0.239155,-0.126066,-0.118642,0.525041,0.659533,0.0651168,-0.0418518,0.80677,-0.295138
0.000267376,-0.0425706,0.0500154,0.0132377,-0.0180689,-0.00303008,-0.0220391,-0.0067597,0.0717025,-0.0308519
0.00406441,-0.151037,-0.659297,0.203414,-0.397732,0.84078,-0.301102,-0.170747,0.238191,0.397534
0.0998294,-0.0731158,-0.0374429,-0.0349063,-0.00939463,-0.00132557,0.00349231,0.0745195,-0.035994,0.0187151
0.103492,-0.0603745,0.0661434,-0.0332765,-0.0479331,-0.0412219,-0.026729,0.0158878,0.0343501,-0.00427333
0.000656884,-0.0234868,0.0855003,-0.0285673,0.0285647,-0.00784738,0.0296401,-0.0266195,-0.00178335,-0.00295614
0.0427139,-0.0514378,0.0102697,-0.00634879,-0.00954395,-0.0197728,-0.00424524,0.0720468,-0.0248736,-0.00270566
-0.000275952,-0.0032487,0.140277,-0.030833,0.00327468,0.0150274,0.0521149,-0.0916035,0.0269261,-0.0469521
0.0165822,-0.0405655,0.0626004,-0.0186198,-0.0120901,0.00551471,0.0218709,-0.0459135,0.0363716,-0.0207077
0.00206315,-0.0475986,-0.0046949,-0.00363681,0.0237183,0.0244588,-0.0200672,0.00854986,0.0481986,0.00493036
0.000938649,-0.0127781,0.0988545,0.0412088,-0.0716682,0.00623837,-0.00550164,-0.0315114,0.0286293,-0.04938
0.0029827,-0.0170237,0.125544,-0.0531933,0.00759781,-0.0484322,0.0744497,0.00337667,-0.00373172,-0.018872
-0.000646464,-0.00806831,0.173263,0.0261367,-0.0341103,-0.0169039,-0.0349834,-0.000474382,-0.00209451,-0.0567779
0.211656,-0.0710888,0.0427003,-0.0747046,-0.0547258,-0.0951426,0.0210135,0.0344178,0.0139922,-0.0232861
-0.000134328,-0.0457197,0.0238501,-0.064558,0.0291476,0.00329827,0.0685197,-0.0302739,0.0514433,0.0282018
0.389096,-0.233082,-0.24194,-0.0794879,-0.0729424,0.128145,-0.178388,-0.0778656,0.209763,0.16078
0.0240303,-0.0424436,0.0701396,-0.00327382,-0.0211779,0.0134446,0.0246778,-0.0415277,0.0192331,-0.0379014
-0.000138507,-0.0374803,-0.00580023,0.0504241,-0.00840092,-0.00431945,-0.0600479,0.0260336,0.0829715,-0.0204085
-0.0432049,1.22574,0.350797,-0.0874549,-0.211185,0.383932,0.103148,-0.148964,0.0705825,-0.0643526
0.0761365,-0.051874,-0.000648337,0.0153082,-0.0421802,0.0114786,-0.0145534,0.0258158,-0.00881676,-0.00536062
-0.000652449,-0.0102529,0.0953962,-0.045814,0.00323811,0.0218336,0.0656108,-0.0854691,0.0720804,-0.0339701
0.00402612,-0.0447057,0.137171,-0.0327884,0.0295994,-0.0232347,0.0530949,-0.0284076,-0.0642295,-0.0245606
0.0507791,-0.0537172,0.023793,-4.86048e-05,-0.0267892,-0.0284226,-0.005851,0.0423733,0.00582255,-0.0035682
0.039814,-0.257147,0.126399,0.00650533,0.131217,-0.630161,-0.543666,1.37794,-0.173505,0.870455
0.0837337,-0.0390402,0.00850222,0.0256317,-0.0588443,0.0515145,0.0360294,-0.0687577,0.0244046,-0.0570577
1.78765e-05,-0.0334253,0.0171989,0.0373045,-0.0111311,0.013078,0.0369175,-0.0219716,0.0345053,-0.0439036
3.74395e-05,-0.0291245,0.0186283,0.0110638,0.00910714,-0.0175783,-0.0345961,0.033821,0.0594972,0.00748756
0.0019551,-0.0363622,0.00239468,0.0697944,0.0230591,-0.03772,-0.0449134,0.0651501,0.0249648,-0.00236129
0.361098,-0.106551,0.266987,-0.137408,-0.128513,-0.42472,-0.00571918,0.17612,-0.0753313,0.0784023
0.00111768,-0.0436265,0.0164324,0.0364179,-0.00643691,-0.0149449,-0.0396204,0.0499372,0.0422287,-0.0186978
0.332894,-0.127368,0.0777775,-0.0834858,-0.151912,-0.114058,-0.0181358,-0.00217303,0.0647798,0.0253226
0.20388,-0.0707514,0.037213,-0.0290605,-0.0717331,-0.0437733,-0.014269,-0.0018577,-0.00702351,0.00246473
0.000777742,-0.0526661,0.0183077,0.00985831,0.00559079,-0.0160294,-0.0304926,0.0456888,0.0219079,0.00524635
