2.29777
2.29294
2.28735
2.28034
2.27134
2.25998
2.24607
2.2296
2.2105
2.18873
2.16423
2.13658
2.10447
2.06452
2.00887
1.91814
1.73759
1.33787
0.891649
0.636833
0.503875
0.429322
0.384636
0.360399
0.344052
0.331516
0.321289
0.312592
0.304946
0.298104
0.291904
0.286219
0.281115
0.276486
0.272251
0.268356
0.264751
0.261223
0.257939
0.254814
0.25184
0.249031
0.246481
0.244208
0.242195
0.240292
0.238519
0.236857
0.23531
0.233888
0.23595
0.231615
0.228861
0.2267
0.224875
0.223193
0.221674
0.220259
0.218798
0.21734
0.215876
0.214474
0.213041
0.211642
0.210333
0.209094
0.20784
0.206628
0.205478
0.204369
0.203321
0.202368
0.201502
0.200618
0.199734
0.198888
0.197936
0.197
0.19612
0.195268
0.194398
0.193537
0.192678
0.191822
0.191002
0.190092
0.189173
0.188268
0.18741
0.186558
0.185656
0.184755
0.183875
0.183025
0.182174
0.181362
0.180541
0.179716
0.178908
0.178135
0.181511
0.177352
0.175524
0.17446
0.173734
0.173072
0.17244
0.171813
0.171277
0.170793
0.170364
0.169955
0.169556
0.169201
0.168826
0.168449
0.168064
0.167662
0.167147
0.166641
0.166166
0.165723
0.165279
0.164792
0.164228
0.163683
0.163085
0.162537
0.162066
0.161535
0.161093
0.160718
0.160383
0.160017
0.159731
0.159566
0.159426
0.159339
0.15931
0.159285
0.159217
0.159205
0.159256
0.159305
0.159287
0.159306
0.15934
0.159387
0.159479
0.159626
0.162211
0.161395
0.161235
0.161205
0.161178
0.161067
0.160886
0.160759
0.160682
0.160687
0.160685
0.160668
0.160624
0.160583
0.160549
0.160567
0.160552
0.160535
0.160543
0.160579
0.160655
0.16077
0.160952
0.161163
0.161344
0.161542
0.161759
0.161956
0.162154
0.162363
0.162525
0.162671
0.162684
0.162694
0.162692
0.162673
0.162657
0.162591
0.162505
0.162408
0.162295
0.162162
0.162009
0.161805
0.161525
0.161261
0.160998
0.160721
0.160451
0.16021
0.160777
0.159728
0.159109
0.158643
0.158233
0.15787
0.157534
0.157215
0.156908
0.156549
0.156193
0.155837
0.155508
0.155209
0.154898
0.154602
0.154313
0.153974
0.153599
0.153239
0.152862
0.152524
0.152155
0.151788
0.15143
0.151066
0.150698
0.150309
0.149924
0.149543
0.149119
0.148693
0.148262
0.147793
0.147335
0.146887
0.146466
0.146057
0.145638
0.145241
0.144855
0.144489
0.144147
0.143827
0.14353
0.143249
0.143
0.142727
0.142407
0.142084
